
g_vertice_num = 200;
g_predict_rate = 1;
g_delete_percent = 0.1;
g_total_iteration = 10;
lambda = 1;
simi_type = {'CN','Salton','LHN','Jaccard','AA','RA',...
    'Karz','alpha','global','degree_feature','max_degree'};
g_use_bayes
g_use_logistic_regression
g_combine_bayes_logistic

acc
0.0701030927835052	0.0814432989690722	0.0283505154639175
0.0463917525773196	0.0711340206185567	0.0422680412371134
0.00412371134020619	0.00567010309278351	0.00257731958762887
0.0427835051546392	0.0747422680412371	0.0417525773195876
0.0628865979381443	0.0407216494845361	0.0350515463917526
0.0762886597938144	0.0206185567010309	0.0134020618556701
0.0762886597938144	0.0788659793814433	0.0747422680412371
0.0458762886597938	0.0690721649484536	0.0432989690721650
0.0118556701030928	0.0164948453608247	0.00670103092783505
0.0500000000000000	0.0634020618556701	0.0335051546391753
0.0752577319587629	0.0742268041237113	0.0587628865979381
0.0608247422680412	0	0
0.0680412371134021	0	0
0.0762886597938144	0	0

auc
0.690142064783953	0.722626870727793	0.701457739423013
0.643531997232486	0.703607414871658	0.642839199947176
0.505614781512774	0.468221039425597	0.515598675956788
0.609189296264717	0.708205565460042	0.606848880505961
0.738664301073417	0.723061404944205	0.733316510060949
0.749622079253116	0.728042959632759	0.729783680277440
0.722947919627247	0.724957755212774	0.722505260861202
0.721033368070807	0.721410915605164	0.705056111068048
0.521286951628786	0.523787332018477	0.514299207354009
0.640992314692803	0.672953087185317	0.634702851056622
0.755332977346000	0.749654778412239	0.738584333112277
0.738998254513718	0	0
0.730171534219283	0	0
0.739837437235701	0	0
